Station Name,Date,O3
Masfout,01/01/2023,76.5648
Masfout,01/01/2023,72.63839999999999
Masfout,01/01/2023,66.74880000000002
Masfout,01/01/2023,54.9696
Masfout,01/01/2023,72.63839999999999
Masfout,01/01/2023,90.3072
Masfout,01/01/2023,74.6016
Masfout,01/01/2023,70.67519999999999
Masfout,01/01/2023,78.528
Masfout,01/01/2023,109.9392
Masfout,01/01/2023,107.976
Masfout,01/01/2023,111.9024
Masfout,01/01/2023,119.7552
Masfout,01/01/2023,125.6448
Masfout,01/01/2023,127.608
Masfout,01/01/2023,129.5712
Masfout,01/01/2023,133.49760000000003
Masfout,01/01/2023,139.38719999999998
Masfout,01/01/2023,153.1296
Masfout,01/01/2023,147.24
Masfout,01/01/2023,113.8656
Masfout,01/01/2023,107.976
Masfout,01/01/2023,113.8656
Masfout,01/01/2023,109.9392
Masfout,02/01/2023,104.0496
Masfout,02/01/2023,88.34400000000001
Masfout,02/01/2023,82.4544
Masfout,02/01/2023,68.712
Masfout,02/01/2023,64.7856
Masfout,02/01/2023,45.1536
Masfout,02/01/2023,35.337599999999995
Masfout,02/01/2023,58.896
Masfout,02/01/2023,68.712
Masfout,02/01/2023,102.0864
Masfout,02/01/2023,117.792
Masfout,02/01/2023,121.7184
Masfout,02/01/2023,127.608
Masfout,02/01/2023,133.49760000000003
Masfout,02/01/2023,135.4608
Masfout,02/01/2023,133.49760000000003
Masfout,02/01/2023,135.4608
Masfout,02/01/2023,131.53440000000003
Masfout,02/01/2023,125.6448
Masfout,02/01/2023,121.7184
Masfout,02/01/2023,115.8288
Masfout,02/01/2023,109.9392
Masfout,02/01/2023,106.0128
Masfout,02/01/2023,96.1968
Masfout,03/01/2023,88.34400000000001
Masfout,03/01/2023,98.16
Masfout,03/01/2023,100.1232
Masfout,03/01/2023,100.1232
Masfout,03/01/2023,106.0128
Masfout,03/01/2023,106.0128
Masfout,03/01/2023,96.1968
Masfout,03/01/2023,80.49119999999999
Masfout,03/01/2023,94.2336
Masfout,03/01/2023,102.0864
Masfout,03/01/2023,117.792
Masfout,03/01/2023,121.7184
Masfout,03/01/2023,125.6448
Masfout,03/01/2023,139.38719999999998
Masfout,03/01/2023,155.0928
Masfout,03/01/2023,145.27679999999998
Masfout,03/01/2023,129.5712
Masfout,03/01/2023,123.6816
Masfout,03/01/2023,123.6816
Masfout,03/01/2023,121.7184
Masfout,03/01/2023,115.8288
Masfout,03/01/2023,111.9024
Masfout,03/01/2023,111.9024
Masfout,03/01/2023,104.0496
Masfout,04/01/2023,106.0128
Masfout,04/01/2023,100.1232
Masfout,04/01/2023,96.1968
Masfout,04/01/2023,102.0864
Masfout,04/01/2023,98.16
Masfout,04/01/2023,100.1232
Masfout,04/01/2023,100.1232
Masfout,04/01/2023,98.16
Masfout,04/01/2023,106.0128
Masfout,04/01/2023,111.9024
Masfout,04/01/2023,115.8288
Masfout,04/01/2023,119.7552
Masfout,04/01/2023,129.5712
Masfout,04/01/2023,133.49760000000003
Masfout,04/01/2023,137.424
Masfout,04/01/2023,137.424
Masfout,04/01/2023,131.53440000000003
Masfout,04/01/2023,125.6448
Masfout,04/01/2023,121.7184
Masfout,04/01/2023,119.7552
Masfout,04/01/2023,107.976
Masfout,04/01/2023,111.9024
Masfout,04/01/2023,115.8288
Masfout,04/01/2023,109.9392
Masfout,05/01/2023,106.0128
Masfout,05/01/2023,102.0864
Masfout,05/01/2023,100.1232
Masfout,05/01/2023,98.16
Masfout,05/01/2023,102.0864
Masfout,05/01/2023,100.1232
Masfout,05/01/2023,96.1968
Masfout,05/01/2023,72.63839999999999
Masfout,05/01/2023,86.3808
Masfout,05/01/2023,98.16
Masfout,05/01/2023,107.976
Masfout,05/01/2023,104.0496
Masfout,05/01/2023,109.9392
Masfout,05/01/2023,113.8656
Masfout,05/01/2023,123.6816
Masfout,05/01/2023,131.53440000000003
Masfout,05/01/2023,137.424
Masfout,05/01/2023,139.38719999999998
Masfout,05/01/2023,117.792
Masfout,05/01/2023,107.976
Masfout,05/01/2023,98.16
Masfout,05/01/2023,92.2704
Masfout,05/01/2023,92.2704
Masfout,05/01/2023,86.3808
Masfout,06/01/2023,82.4544
Masfout,06/01/2023,90.3072
Masfout,06/01/2023,88.34400000000001
Masfout,06/01/2023,84.4176
Masfout,06/01/2023,86.3808
Masfout,06/01/2023,86.3808
Masfout,06/01/2023,72.63839999999999
Masfout,06/01/2023,66.74880000000002
Masfout,06/01/2023,58.896
Masfout,06/01/2023,88.34400000000001
Masfout,06/01/2023,109.9392
Masfout,06/01/2023,113.8656
Masfout,06/01/2023,113.8656
Masfout,06/01/2023,109.9392
Masfout,06/01/2023,107.976
Masfout,06/01/2023,113.8656
Masfout,06/01/2023,90.3072
Masfout,06/01/2023,90.3072
Masfout,06/01/2023,82.4544
Masfout,06/01/2023,76.5648
Masfout,06/01/2023,70.67519999999999
Masfout,06/01/2023,82.4544
Masfout,06/01/2023,90.3072
Masfout,06/01/2023,92.2704
Masfout,07/01/2023,90.3072
Masfout,07/01/2023,92.2704
Masfout,07/01/2023,90.3072
Masfout,07/01/2023,88.34400000000001
Masfout,07/01/2023,84.4176
Masfout,07/01/2023,84.4176
Masfout,07/01/2023,86.3808
Masfout,07/01/2023,78.528
Masfout,07/01/2023,80.49119999999999
Masfout,07/01/2023,88.34400000000001
Masfout,07/01/2023,92.2704
Masfout,07/01/2023,100.1232
Masfout,07/01/2023,107.976
Masfout,07/01/2023,109.9392
Masfout,07/01/2023,90.3072
Masfout,07/01/2023,70.67519999999999
Masfout,07/01/2023,88.34400000000001
Masfout,07/01/2023,88.34400000000001
Masfout,07/01/2023,88.34400000000001
Masfout,07/01/2023,72.63839999999999
Masfout,07/01/2023,72.63839999999999
Masfout,07/01/2023,60.8592
Masfout,07/01/2023,70.67519999999999
Masfout,07/01/2023,64.7856
Masfout,08/01/2023,62.8224
Masfout,08/01/2023,72.63839999999999
Masfout,08/01/2023,66.74880000000002
Masfout,08/01/2023,54.9696
Masfout,08/01/2023,45.1536
Masfout,08/01/2023,49.080000000000005
Masfout,08/01/2023,43.1904
Masfout,08/01/2023,27.4848
Masfout,08/01/2023,51.0432
Masfout,08/01/2023,76.5648
Masfout,08/01/2023,92.2704
Masfout,08/01/2023,96.1968
Masfout,08/01/2023,94.2336
Masfout,08/01/2023,94.2336
Masfout,08/01/2023,102.0864
Masfout,08/01/2023,104.0496
Masfout,08/01/2023,107.976
Masfout,08/01/2023,104.0496
Masfout,08/01/2023,90.3072
Masfout,08/01/2023,96.1968
Masfout,08/01/2023,88.34400000000001
Masfout,08/01/2023,84.4176
Masfout,08/01/2023,88.34400000000001
Masfout,08/01/2023,80.49119999999999
Masfout,09/01/2023,74.6016
Masfout,09/01/2023,82.4544
Masfout,09/01/2023,86.3808
Masfout,09/01/2023,84.4176
Masfout,09/01/2023,76.5648
Masfout,09/01/2023,62.8224
Masfout,09/01/2023,62.8224
Masfout,09/01/2023,39.264
Masfout,09/01/2023,78.528
Masfout,09/01/2023,106.0128
Masfout,09/01/2023,106.0128
Masfout,09/01/2023,104.0496
Masfout,09/01/2023,98.16
Masfout,09/01/2023,96.1968
Masfout,09/01/2023,96.1968
Masfout,09/01/2023,100.1232
Masfout,09/01/2023,106.0128
Masfout,09/01/2023,121.7184
Masfout,09/01/2023,131.53440000000003
Masfout,09/01/2023,133.49760000000003
Masfout,09/01/2023,131.53440000000003
Masfout,09/01/2023,135.4608
Masfout,09/01/2023,133.49760000000003
Masfout,09/01/2023,127.608
Masfout,10/01/2023,119.7552
Masfout,10/01/2023,115.8288
Masfout,10/01/2023,107.976
Masfout,10/01/2023,102.0864
Masfout,10/01/2023,111.9024
Masfout,10/01/2023,104.0496
Masfout,10/01/2023,100.1232
Masfout,10/01/2023,70.67519999999999
Masfout,10/01/2023,90.3072
Masfout,10/01/2023,102.0864
Masfout,10/01/2023,104.0496
Masfout,10/01/2023,106.0128
Masfout,10/01/2023,107.976
Masfout,10/01/2023,98.16
Masfout,10/01/2023,96.1968
Masfout,10/01/2023,94.2336
Masfout,10/01/2023,96.1968
Masfout,10/01/2023,94.2336
Masfout,10/01/2023,90.3072
Masfout,10/01/2023,98.16
Masfout,10/01/2023,88.34400000000001
Masfout,10/01/2023,88.34400000000001
Masfout,10/01/2023,80.49119999999999
Masfout,10/01/2023,76.5648
Masfout,11/01/2023,72.63839999999999
Masfout,11/01/2023,74.6016
Masfout,11/01/2023,80.49119999999999
Masfout,11/01/2023,76.5648
Masfout,11/01/2023,78.528
Masfout,11/01/2023,88.34400000000001
Masfout,11/01/2023,88.34400000000001
Masfout,11/01/2023,86.3808
Masfout,11/01/2023,94.2336
Masfout,11/01/2023,100.1232
Masfout,11/01/2023,100.1232
Masfout,11/01/2023,100.1232
Masfout,11/01/2023,96.1968
Masfout,11/01/2023,111.9024
Masfout,11/01/2023,125.6448
Masfout,11/01/2023,125.6448
Masfout,11/01/2023,121.7184
Masfout,11/01/2023,111.9024
Masfout,11/01/2023,106.0128
Masfout,11/01/2023,104.0496
Masfout,11/01/2023,94.2336
Masfout,11/01/2023,90.3072
Masfout,11/01/2023,88.34400000000001
Masfout,11/01/2023,90.3072
Masfout,12/01/2023,80.49119999999999
Masfout,12/01/2023,66.74880000000002
Masfout,12/01/2023,72.63839999999999
Masfout,12/01/2023,72.63839999999999
Masfout,12/01/2023,70.67519999999999
Masfout,12/01/2023,54.9696
Masfout,12/01/2023,35.337599999999995
Masfout,12/01/2023,33.37440000000001
Masfout,12/01/2023,47.1168
Masfout,12/01/2023,88.34400000000001
Masfout,12/01/2023,98.16
Masfout,12/01/2023,96.1968
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,100.1232
Masfout,12/01/2023,98.16
Masfout,12/01/2023,98.16
Masfout,12/01/2023,92.2704
Masfout,12/01/2023,86.3808
Masfout,12/01/2023,86.3808
Masfout,12/01/2023,92.2704
Masfout,13/01/2023,88.34400000000001
Masfout,13/01/2023,86.3808
Masfout,13/01/2023,84.4176
Masfout,13/01/2023,86.3808
Masfout,13/01/2023,88.34400000000001
Masfout,13/01/2023,90.3072
Masfout,13/01/2023,88.34400000000001
Masfout,13/01/2023,80.49119999999999
Masfout,13/01/2023,82.4544
Masfout,13/01/2023,88.34400000000001
Masfout,13/01/2023,94.2336
Masfout,13/01/2023,96.1968
Masfout,13/01/2023,100.1232
Masfout,13/01/2023,104.0496
Masfout,13/01/2023,109.9392
Masfout,13/01/2023,111.9024
Masfout,13/01/2023,107.976
Masfout,13/01/2023,104.0496
Masfout,13/01/2023,102.0864
Masfout,13/01/2023,100.1232
Masfout,13/01/2023,96.1968
Masfout,13/01/2023,92.2704
Masfout,13/01/2023,88.34400000000001
Masfout,13/01/2023,84.4176
Masfout,14/01/2023,86.3808
Masfout,14/01/2023,90.3072
Masfout,14/01/2023,88.34400000000001
Masfout,14/01/2023,84.4176
Masfout,14/01/2023,86.3808
Masfout,14/01/2023,90.3072
Masfout,14/01/2023,84.4176
Masfout,14/01/2023,82.4544
Masfout,14/01/2023,88.34400000000001
Masfout,14/01/2023,98.16
Masfout,14/01/2023,106.0128
Masfout,14/01/2023,106.0128
Masfout,14/01/2023,104.0496
Masfout,14/01/2023,106.0128
Masfout,14/01/2023,127.608
Masfout,14/01/2023,141.35039999999998
Masfout,14/01/2023,143.31359999999998
Masfout,14/01/2023,135.4608
Masfout,14/01/2023,127.608
Masfout,14/01/2023,125.6448
Masfout,14/01/2023,113.8656
Masfout,14/01/2023,107.976
Masfout,14/01/2023,102.0864
Masfout,14/01/2023,102.0864
Masfout,15/01/2023,94.2336
Masfout,15/01/2023,88.34400000000001
Masfout,15/01/2023,82.4544
Masfout,15/01/2023,82.4544
Masfout,15/01/2023,88.34400000000001
Masfout,15/01/2023,84.4176
Masfout,15/01/2023,82.4544
Masfout,15/01/2023,82.4544
Masfout,15/01/2023,94.2336
Masfout,15/01/2023,107.976
Masfout,15/01/2023,106.0128
Masfout,15/01/2023,106.0128
Masfout,15/01/2023,107.976
Masfout,15/01/2023,109.9392
Masfout,15/01/2023,117.792
Masfout,15/01/2023,129.5712
Masfout,15/01/2023,127.608
Masfout,15/01/2023,121.7184
Masfout,15/01/2023,119.7552
Masfout,15/01/2023,117.792
Masfout,15/01/2023,111.9024
Masfout,15/01/2023,109.9392
Masfout,15/01/2023,106.0128
Masfout,15/01/2023,98.16
Masfout,16/01/2023,68.712
Masfout,16/01/2023,60.8592
Masfout,16/01/2023,58.896
Masfout,16/01/2023,58.896
Masfout,16/01/2023,58.896
Masfout,16/01/2023,53.0064
Masfout,16/01/2023,37.3008
Masfout,16/01/2023,43.1904
Masfout,16/01/2023,49.080000000000005
Masfout,16/01/2023,72.63839999999999
Masfout,16/01/2023,88.34400000000001
Masfout,16/01/2023,90.3072
Masfout,16/01/2023,90.3072
Masfout,16/01/2023,90.3072
Masfout,16/01/2023,94.2336
Masfout,16/01/2023,100.1232
Masfout,16/01/2023,104.0496
Masfout,16/01/2023,119.7552
Masfout,16/01/2023,147.24
Masfout,16/01/2023,106.0128
Masfout,16/01/2023,92.2704
Masfout,16/01/2023,90.3072
Masfout,16/01/2023,84.4176
Masfout,16/01/2023,76.5648
Masfout,17/01/2023,82.4544
Masfout,17/01/2023,86.3808
Masfout,17/01/2023,66.74880000000002
Masfout,17/01/2023,43.1904
Masfout,17/01/2023,49.080000000000005
Masfout,17/01/2023,51.0432
Masfout,17/01/2023,56.93280000000001
Masfout,17/01/2023,60.8592
Masfout,17/01/2023,92.2704
Masfout,17/01/2023,113.8656
Masfout,17/01/2023,121.7184
Masfout,17/01/2023,135.4608
Masfout,17/01/2023,153.1296
Masfout,17/01/2023,160.98239999999998
Masfout,17/01/2023,162.9456
Masfout,17/01/2023,182.5776
Masfout,17/01/2023,147.24
Masfout,17/01/2023,131.53440000000003
Masfout,17/01/2023,117.792
Masfout,17/01/2023,111.9024
Masfout,17/01/2023,107.976
Masfout,17/01/2023,104.0496
Masfout,17/01/2023,106.0128
Masfout,17/01/2023,98.16
Masfout,18/01/2023,96.1968
Masfout,18/01/2023,86.3808
Masfout,18/01/2023,96.1968
Masfout,18/01/2023,80.49119999999999
Masfout,18/01/2023,76.5648
Masfout,18/01/2023,64.7856
Masfout,18/01/2023,72.63839999999999
Masfout,18/01/2023,78.528
Masfout,18/01/2023,80.49119999999999
Masfout,18/01/2023,78.528
Masfout,18/01/2023,70.67519999999999
Masfout,18/01/2023,78.528
Masfout,18/01/2023,94.2336
Masfout,18/01/2023,104.0496
Masfout,18/01/2023,107.976
Masfout,18/01/2023,104.0496
Masfout,18/01/2023,106.0128
Masfout,18/01/2023,102.0864
Masfout,18/01/2023,98.16
Masfout,18/01/2023,94.2336
Masfout,18/01/2023,94.2336
Masfout,18/01/2023,98.16
Masfout,18/01/2023,98.16
Masfout,18/01/2023,98.16
Masfout,19/01/2023,96.1968
Masfout,19/01/2023,98.16
Masfout,19/01/2023,100.1232
Masfout,19/01/2023,100.1232
Masfout,19/01/2023,100.1232
Masfout,19/01/2023,100.1232
Masfout,19/01/2023,98.16
Masfout,19/01/2023,98.16
Masfout,19/01/2023,98.16
Masfout,19/01/2023,102.0864
Masfout,19/01/2023,104.0496
Masfout,19/01/2023,104.0496
Masfout,19/01/2023,109.9392
Masfout,19/01/2023,117.792
Masfout,19/01/2023,117.792
Masfout,19/01/2023,115.8288
Masfout,19/01/2023,125.6448
Masfout,19/01/2023,131.53440000000003
Masfout,19/01/2023,127.608
Masfout,19/01/2023,121.7184
Masfout,19/01/2023,113.8656
Masfout,19/01/2023,106.0128
Masfout,19/01/2023,84.4176
Masfout,19/01/2023,68.712
Masfout,20/01/2023,68.712
Masfout,20/01/2023,56.93280000000001
Masfout,20/01/2023,54.9696
Masfout,20/01/2023,53.0064
Masfout,20/01/2023,53.0064
Masfout,20/01/2023,54.9696
Masfout,20/01/2023,47.1168
Masfout,20/01/2023,33.37440000000001
Masfout,20/01/2023,41.2272
Masfout,20/01/2023,74.6016
Masfout,20/01/2023,98.16
Masfout,20/01/2023,104.0496
Masfout,20/01/2023,106.0128
Masfout,20/01/2023,
Masfout,20/01/2023,115.8288
Masfout,20/01/2023,135.4608
Masfout,20/01/2023,98.16
Masfout,20/01/2023,98.16
Masfout,20/01/2023,96.1968
Masfout,20/01/2023,94.2336
Masfout,20/01/2023,90.3072
Masfout,20/01/2023,88.34400000000001
Masfout,20/01/2023,86.3808
Masfout,20/01/2023,80.49119999999999
Masfout,21/01/2023,74.6016
Masfout,21/01/2023,74.6016
Masfout,21/01/2023,74.6016
Masfout,21/01/2023,76.5648
Masfout,21/01/2023,74.6016
Masfout,21/01/2023,80.49119999999999
Masfout,21/01/2023,78.528
Masfout,21/01/2023,74.6016
Masfout,21/01/2023,84.4176
Masfout,21/01/2023,100.1232
Masfout,21/01/2023,104.0496
Masfout,21/01/2023,106.0128
Masfout,21/01/2023,107.976
Masfout,21/01/2023,111.9024
Masfout,21/01/2023,113.8656
Masfout,21/01/2023,113.8656
Masfout,21/01/2023,113.8656
Masfout,21/01/2023,111.9024
Masfout,21/01/2023,107.976
Masfout,21/01/2023,104.0496
Masfout,21/01/2023,102.0864
Masfout,21/01/2023,94.2336
Masfout,21/01/2023,88.34400000000001
Masfout,21/01/2023,88.34400000000001
Masfout,22/01/2023,82.4544
Masfout,22/01/2023,86.3808
Masfout,22/01/2023,92.2704
Masfout,22/01/2023,96.1968
Masfout,22/01/2023,92.2704
Masfout,22/01/2023,92.2704
Masfout,22/01/2023,88.34400000000001
Masfout,22/01/2023,78.528
Masfout,22/01/2023,84.4176
Masfout,22/01/2023,96.1968
Masfout,22/01/2023,100.1232
Masfout,22/01/2023,107.976
Masfout,22/01/2023,111.9024
Masfout,22/01/2023,115.8288
Masfout,22/01/2023,117.792
Masfout,22/01/2023,115.8288
Masfout,22/01/2023,117.792
Masfout,22/01/2023,117.792
Masfout,22/01/2023,113.8656
Masfout,22/01/2023,111.9024
Masfout,22/01/2023,106.0128
Masfout,22/01/2023,102.0864
Masfout,22/01/2023,100.1232
Masfout,22/01/2023,102.0864
Masfout,23/01/2023,104.0496
Masfout,23/01/2023,100.1232
Masfout,23/01/2023,98.16
Masfout,23/01/2023,96.1968
Masfout,23/01/2023,96.1968
Masfout,23/01/2023,96.1968
Masfout,23/01/2023,100.1232
Masfout,23/01/2023,98.16
Masfout,23/01/2023,102.0864
Masfout,23/01/2023,106.0128
Masfout,23/01/2023,106.0128
Masfout,23/01/2023,106.0128
Masfout,23/01/2023,104.0496
Masfout,23/01/2023,109.9392
Masfout,23/01/2023,111.9024
Masfout,23/01/2023,113.8656
Masfout,23/01/2023,111.9024
Masfout,23/01/2023,109.9392
Masfout,23/01/2023,111.9024
Masfout,23/01/2023,109.9392
Masfout,23/01/2023,106.0128
Masfout,23/01/2023,104.0496
Masfout,23/01/2023,102.0864
Masfout,23/01/2023,98.16
Masfout,24/01/2023,98.16
Masfout,24/01/2023,94.2336
Masfout,24/01/2023,78.528
Masfout,24/01/2023,80.49119999999999
Masfout,24/01/2023,84.4176
Masfout,24/01/2023,88.34400000000001
Masfout,24/01/2023,88.34400000000001
Masfout,24/01/2023,86.3808
Masfout,24/01/2023,92.2704
Masfout,24/01/2023,100.1232
Masfout,24/01/2023,104.0496
Masfout,24/01/2023,106.0128
Masfout,24/01/2023,107.976
Masfout,24/01/2023,109.9392
Masfout,24/01/2023,111.9024
Masfout,24/01/2023,113.8656
Masfout,24/01/2023,111.9024
Masfout,24/01/2023,109.9392
Masfout,24/01/2023,109.9392
Masfout,24/01/2023,107.976
Masfout,24/01/2023,104.0496
Masfout,24/01/2023,100.1232
Masfout,24/01/2023,94.2336
Masfout,24/01/2023,96.1968
Masfout,25/01/2023,90.3072
Masfout,25/01/2023,90.3072
Masfout,25/01/2023,100.1232
Masfout,25/01/2023,102.0864
Masfout,25/01/2023,104.0496
Masfout,25/01/2023,104.0496
Masfout,25/01/2023,94.2336
Masfout,25/01/2023,94.2336
Masfout,25/01/2023,92.2704
Masfout,25/01/2023,96.1968
Masfout,25/01/2023,100.1232
Masfout,25/01/2023,96.1968
Masfout,25/01/2023,94.2336
Masfout,25/01/2023,98.16
Masfout,25/01/2023,100.1232
Masfout,25/01/2023,100.1232
Masfout,25/01/2023,94.2336
Masfout,25/01/2023,88.34400000000001
Masfout,25/01/2023,94.2336
Masfout,25/01/2023,96.1968
Masfout,25/01/2023,84.4176
Masfout,25/01/2023,84.4176
Masfout,25/01/2023,98.16
Masfout,25/01/2023,90.3072
Masfout,26/01/2023,92.2704
Masfout,26/01/2023,94.2336
Masfout,26/01/2023,90.3072
Masfout,26/01/2023,90.3072
Masfout,26/01/2023,88.34400000000001
Masfout,26/01/2023,84.4176
Masfout,26/01/2023,78.528
Masfout,26/01/2023,86.3808
Masfout,26/01/2023,94.2336
Masfout,26/01/2023,94.2336
Masfout,26/01/2023,96.1968
Masfout,26/01/2023,96.1968
Masfout,26/01/2023,98.16
Masfout,26/01/2023,98.16
Masfout,26/01/2023,100.1232
Masfout,26/01/2023,100.1232
Masfout,26/01/2023,96.1968
Masfout,26/01/2023,92.2704
Masfout,26/01/2023,90.3072
Masfout,26/01/2023,90.3072
Masfout,26/01/2023,88.34400000000001
Masfout,26/01/2023,86.3808
Masfout,26/01/2023,92.2704
Masfout,26/01/2023,94.2336
Masfout,27/01/2023,90.3072
Masfout,27/01/2023,84.4176
Masfout,27/01/2023,92.2704
Masfout,27/01/2023,94.2336
Masfout,27/01/2023,96.1968
Masfout,27/01/2023,96.1968
Masfout,27/01/2023,98.16
Masfout,27/01/2023,98.16
Masfout,27/01/2023,94.2336
Masfout,27/01/2023,98.16
Masfout,27/01/2023,94.2336
Masfout,27/01/2023,92.2704
Masfout,27/01/2023,94.2336
Masfout,27/01/2023,96.1968
Masfout,27/01/2023,96.1968
Masfout,27/01/2023,92.2704
Masfout,27/01/2023,88.34400000000001
